# This file contains the cross section for particles into the FORWARD hemisphere only 
# Normalization: 1.5356E+12 pb 
# pid: 111
# log10(theta) log10(p/GeV) cross-section[pb/bin]
-1.225 1.675 4.9351E+07
-1.225 1.725 3.3713E+07
-1.225 1.775 2.4833E+07
-1.225 1.825 1.8074E+07
-1.225 1.875 1.2495E+07
-1.225 1.925 7.7013E+06
-1.225 1.975 5.8938E+06
-1.225 2.025 3.3006E+06
-1.225 2.075 2.0432E+06
-1.225 2.125 1.8074E+06
-1.225 2.175 1.1788E+06
-1.225 2.225 3.9292E+05
-1.225 2.275 6.2868E+05
-1.225 2.325 1.5717E+05
-1.225 2.375 7.8585E+04
-1.225 2.425 1.5717E+05
-1.225 2.475 7.8585E+04
-1.225 2.525 7.8585E+04
-1.225 2.575 0.0000E+00
-1.225 2.625 0.0000E+00
-1.225 2.675 0.0000E+00
-1.225 2.725 0.0000E+00
-1.225 2.775 0.0000E+00
-1.225 2.825 0.0000E+00
-1.225 2.875 0.0000E+00
-1.225 2.925 0.0000E+00
-1.225 2.975 0.0000E+00
-1.225 3.025 0.0000E+00
-1.225 3.075 0.0000E+00
-1.225 3.125 0.0000E+00
-1.225 3.175 0.0000E+00
-1.225 3.225 0.0000E+00
-1.225 3.275 0.0000E+00
-1.225 3.325 0.0000E+00
-1.225 3.375 0.0000E+00
-1.225 3.425 0.0000E+00
-1.225 3.475 0.0000E+00
-1.225 3.525 0.0000E+00
-1.225 3.575 0.0000E+00
-1.225 3.625 0.0000E+00
-1.225 3.675 0.0000E+00
-1.225 3.725 0.0000E+00
-1.225 3.775 0.0000E+00
-1.225 3.825 0.0000E+00
-1.225 3.875 0.0000E+00
-1.225 3.925 0.0000E+00
-1.225 3.975 0.0000E+00
-1.175 -1.975 0.0000E+00
-1.175 -1.925 0.0000E+00
-1.175 -1.875 0.0000E+00
-1.175 -1.825 0.0000E+00
-1.175 -1.775 0.0000E+00
-1.175 -1.725 7.8585E+04
-1.175 -1.675 1.5717E+05
-1.175 -1.625 7.8585E+04
-1.175 -1.575 0.0000E+00
-1.175 -1.525 7.8585E+04
-1.175 -1.475 7.8585E+04
-1.175 -1.425 7.8585E+04
-1.175 -1.375 1.5717E+05
-1.175 -1.325 7.8585E+04
-1.175 -1.275 7.8585E+04
-1.175 -1.225 7.0726E+05
-1.175 -1.175 7.8585E+05
-1.175 -1.125 1.4145E+06
-1.175 -1.075 1.5717E+06
-1.175 -1.025 2.3575E+06
-1.175 -0.975 2.9862E+06
-1.175 -0.925 3.3791E+06
-1.175 -0.875 3.9292E+06
-1.175 -0.825 6.9155E+06
-1.175 -0.775 9.5873E+06
-1.175 -0.725 1.1631E+07
-1.175 -0.675 1.3202E+07
-1.175 -0.625 1.7289E+07
-1.175 -0.575 2.2239E+07
-1.175 -0.525 2.8212E+07
-1.175 -0.475 3.7328E+07
-1.175 -0.425 5.0451E+07
-1.175 -0.375 6.2082E+07
-1.175 -0.325 7.0726E+07
-1.175 -0.275 8.9351E+07
-1.175 -0.225 1.1041E+08
-1.175 -0.175 1.4884E+08
-1.175 -0.125 1.7037E+08
-1.175 -0.075 2.2507E+08
-1.175 -0.025 2.6672E+08
-1.175 0.025 3.2644E+08
-1.175 0.075 3.8899E+08
-1.175 0.125 4.6491E+08
-1.175 0.175 5.5811E+08
-1.175 0.225 6.5367E+08
-1.175 0.275 7.6400E+08
-1.175 0.325 8.8235E+08
-1.175 0.375 1.0067E+09
-1.175 0.425 1.1212E+09
-1.175 0.475 1.2387E+09
-1.175 0.525 1.3719E+09
-1.175 0.575 1.4537E+09
-1.175 0.625 1.5135E+09
-1.175 0.675 1.5846E+09
-1.175 0.725 1.5874E+09
-1.175 0.775 1.5742E+09
-1.175 0.825 1.5619E+09
-1.175 0.875 1.4754E+09
-1.175 0.925 1.3589E+09
-1.175 0.975 1.2299E+09
-1.175 1.025 1.0653E+09
-1.175 1.075 8.9178E+08
-1.175 1.125 7.3162E+08
-1.175 1.175 5.9732E+08
-1.175 1.225 4.7206E+08
-1.175 1.275 3.7603E+08
-1.175 1.325 2.8935E+08
-1.175 1.375 2.1792E+08
-1.175 1.425 1.7556E+08
-1.175 1.475 1.2998E+08
-1.175 1.525 9.5795E+07
-1.175 1.575 7.3084E+07
-1.175 1.625 4.9666E+07
-1.175 1.675 3.7013E+07
-1.175 1.725 2.6169E+07
-1.175 1.775 1.8153E+07
-1.175 1.825 1.1159E+07
-1.175 1.875 6.6011E+06
-1.175 1.925 4.3222E+06
-1.175 1.975 4.6365E+06
-1.175 2.025 2.1218E+06
-1.175 2.075 1.7289E+06
-1.175 2.125 7.0726E+05
-1.175 2.175 3.9292E+05
-1.175 2.225 3.9292E+05
-1.175 2.275 3.1434E+05
-1.175 2.325 7.8585E+04
-1.175 2.375 1.5717E+05
-1.175 2.425 1.5717E+05
-1.175 2.475 7.8585E+04
-1.175 2.525 0.0000E+00
-1.175 2.575 0.0000E+00
-1.175 2.625 0.0000E+00
-1.175 2.675 0.0000E+00
-1.175 2.725 0.0000E+00
-1.175 2.775 0.0000E+00
-1.175 2.825 0.0000E+00
-1.175 2.875 0.0000E+00
-1.175 2.925 0.0000E+00
-1.175 2.975 0.0000E+00
-1.175 3.025 0.0000E+00
-1.175 3.075 0.0000E+00
-1.175 3.125 0.0000E+00
-1.175 3.175 0.0000E+00
-1.175 3.225 0.0000E+00
-1.175 3.275 0.0000E+00
-1.175 3.325 0.0000E+00
-1.175 3.375 0.0000E+00
-1.175 3.425 0.0000E+00
-1.175 3.475 0.0000E+00
-1.175 3.525 0.0000E+00
-1.175 3.575 0.0000E+00
-1.175 3.625 0.0000E+00
-1.175 3.675 0.0000E+00
-1.175 3.725 0.0000E+00
-1.175 3.775 0.0000E+00
-1.175 3.825 0.0000E+00
-1.175 3.875 0.0000E+00
-1.175 3.925 0.0000E+00
-1.175 3.975 0.0000E+00
-1.125 -1.975 0.0000E+00
-1.125 -1.925 0.0000E+00
-1.125 -1.875 0.0000E+00
-1.125 -1.825 0.0000E+00
-1.125 -1.775 0.0000E+00
-1.125 -1.725 7.8585E+04
-1.125 -1.675 7.8585E+04
-1.125 -1.625 0.0000E+00
-1.125 -1.575 7.8585E+04
-1.125 -1.525 0.0000E+00
-1.125 -1.475 1.5717E+05
-1.125 -1.425 2.3575E+05
-1.125 -1.375 2.3575E+05
-1.125 -1.325 3.9292E+05
-1.125 -1.275 1.5717E+05
-1.125 -1.225 6.2868E+05
-1.125 -1.175 1.1788E+06
-1.125 -1.125 1.1788E+06
-1.125 -1.075 1.4931E+06
-1.125 -1.025 2.5933E+06
-1.125 -0.975 3.0648E+06
-1.125 -0.925 4.2436E+06
-1.125 -0.875 7.5441E+06
-1.125 -0.825 8.4871E+06
-1.125 -0.775 1.0295E+07
-1.125 -0.725 1.2731E+07
-1.125 -0.675 1.8074E+07
-1.125 -0.625 2.1689E+07
-1.125 -0.575 3.0491E+07
-1.125 -0.525 3.6542E+07
-1.125 -0.475 4.2200E+07
-1.125 -0.425 5.7995E+07
-1.125 -0.375 7.4891E+07
-1.125 -0.325 9.0058E+07
-1.125 -0.275 1.0656E+08
-1.125 -0.225 1.3870E+08
-1.125 -0.175 1.7792E+08
-1.125 -0.125 2.1682E+08
-1.125 -0.075 2.6200E+08
-1.125 -0.025 3.2290E+08
-1.125 0.025 3.9434E+08
-1.125 0.075 4.7905E+08
-1.125 0.125 5.7115E+08
-1.125 0.175 6.7119E+08
-1.125 0.225 7.6188E+08
-1.125 0.275 8.8235E+08
-1.125 0.325 1.0252E+09
-1.125 0.375 1.1448E+09
-1.125 0.425 1.2441E+09
-1.125 0.475 1.3556E+09
-1.125 0.525 1.4610E+09
-1.125 0.575 1.5490E+09
-1.125 0.625 1.6053E+09
-1.125 0.675 1.6411E+09
-1.125 0.725 1.6232E+09
-1.125 0.775 1.5827E+09
-1.125 0.825 1.5103E+09
-1.125 0.875 1.3876E+09
-1.125 0.925 1.2272E+09
-1.125 0.975 1.0737E+09
-1.125 1.025 8.9885E+08
-1.125 1.075 7.5292E+08
-1.125 1.125 6.0392E+08
-1.125 1.175 4.8204E+08
-1.125 1.225 3.7485E+08
-1.125 1.275 2.9571E+08
-1.125 1.325 2.2852E+08
-1.125 1.375 1.7454E+08
-1.125 1.425 1.3257E+08
-1.125 1.475 9.3123E+07
-1.125 1.525 7.1984E+07
-1.125 1.575 5.1080E+07
-1.125 1.625 3.5127E+07
-1.125 1.675 2.9155E+07
-1.125 1.725 1.5717E+07
-1.125 1.775 1.2574E+07
-1.125 1.825 8.4871E+06
-1.125 1.875 4.7937E+06
-1.125 1.925 3.8506E+06
-1.125 1.975 2.6719E+06
-1.125 2.025 1.3359E+06
-1.125 2.075 1.4931E+06
-1.125 2.125 6.2868E+05
-1.125 2.175 1.5717E+05
-1.125 2.225 3.1434E+05
-1.125 2.275 2.3575E+05
-1.125 2.325 7.8585E+04
-1.125 2.375 7.8585E+04
-1.125 2.425 1.5717E+05
-1.125 2.475 0.0000E+00
-1.125 2.525 0.0000E+00
-1.125 2.575 0.0000E+00
-1.125 2.625 0.0000E+00
-1.125 2.675 0.0000E+00
-1.125 2.725 0.0000E+00
-1.125 2.775 0.0000E+00
-1.125 2.825 0.0000E+00
-1.125 2.875 0.0000E+00
-1.125 2.925 0.0000E+00
-1.125 2.975 0.0000E+00
-1.125 3.025 0.0000E+00
-1.125 3.075 0.0000E+00
-1.125 3.125 0.0000E+00
-1.125 3.175 0.0000E+00
-1.125 3.225 0.0000E+00
-1.125 3.275 0.0000E+00
-1.125 3.325 0.0000E+00
-1.125 3.375 0.0000E+00
-1.125 3.425 0.0000E+00
-1.125 3.475 0.0000E+00
-1.125 3.525 0.0000E+00
-1.125 3.575 0.0000E+00
-1.125 3.625 0.0000E+00
-1.125 3.675 0.0000E+00
-1.125 3.725 0.0000E+00
-1.125 3.775 0.0000E+00
-1.125 3.825 0.0000E+00
-1.125 3.875 0.0000E+00
-1.125 3.925 0.0000E+00
-1.125 3.975 0.0000E+00
-1.075 -1.975 0.0000E+00
-1.075 -1.925 7.8585E+04
-1.075 -1.875 0.0000E+00
-1.075 -1.825 0.0000E+00
-1.075 -1.775 0.0000E+00
-1.075 -1.725 0.0000E+00
-1.075 -1.675 0.0000E+00
-1.075 -1.625 1.5717E+05
-1.075 -1.575 0.0000E+00
-1.075 -1.525 1.5717E+05
-1.075 -1.475 7.8585E+04
-1.075 -1.425 3.1434E+05
-1.075 -1.375 1.5717E+05
-1.075 -1.325 3.1434E+05
-1.075 -1.275 1.0216E+06
-1.075 -1.225 7.0726E+05
-1.075 -1.175 1.3359E+06
-1.075 -1.125 1.1002E+06
-1.075 -1.075 2.1218E+06
-1.075 -1.025 2.7505E+06
-1.075 -0.975 4.3222E+06
-1.075 -0.925 5.5795E+06
-1.075 -0.875 6.6011E+06
-1.075 -0.825 9.5873E+06
-1.075 -0.775 1.1945E+07
-1.075 -0.725 1.5953E+07
-1.075 -0.675 2.0196E+07
-1.075 -0.625 2.8212E+07
-1.075 -0.575 3.5363E+07
-1.075 -0.525 4.7151E+07
-1.075 -0.475 5.9803E+07
-1.075 -0.425 7.3319E+07
-1.075 -0.375 9.3909E+07
-1.075 -0.325 1.1851E+08
-1.075 -0.275 1.4255E+08
-1.075 -0.225 1.7697E+08
-1.075 -0.175 2.2012E+08
-1.075 -0.125 2.6986E+08
-1.075 -0.075 3.2180E+08
-1.075 -0.025 3.8546E+08
-1.075 0.025 4.7858E+08
-1.075 0.075 5.6078E+08
-1.075 0.125 6.6726E+08
-1.075 0.175 7.8828E+08
-1.075 0.225 9.1512E+08
-1.075 0.275 1.0286E+09
-1.075 0.325 1.1407E+09
-1.075 0.375 1.2656E+09
-1.075 0.425 1.3690E+09
-1.075 0.475 1.4739E+09
-1.075 0.525 1.5569E+09
-1.075 0.575 1.6061E+09
-1.075 0.625 1.6569E+09
-1.075 0.675 1.6471E+09
-1.075 0.725 1.5876E+09
-1.075 0.775 1.5150E+09
-1.075 0.825 1.4176E+09
-1.075 0.875 1.2658E+09
-1.075 0.925 1.0926E+09
-1.075 0.975 9.0875E+08
-1.075 1.025 7.5630E+08
-1.075 1.075 6.2278E+08
-1.075 1.125 4.9571E+08
-1.075 1.175 3.8538E+08
-1.075 1.225 2.9438E+08
-1.075 1.275 2.3049E+08
-1.075 1.325 1.7949E+08
-1.075 1.375 1.3391E+08
-1.075 1.425 9.9252E+07
-1.075 1.475 7.0648E+07
-1.075 1.525 5.0609E+07
-1.075 1.575 3.6542E+07
-1.075 1.625 2.6719E+07
-1.075 1.675 1.7289E+07
-1.075 1.725 1.2416E+07
-1.075 1.775 8.4086E+06
-1.075 1.825 4.7937E+06
-1.075 1.875 3.6935E+06
-1.075 1.925 2.3575E+06
-1.075 1.975 1.9646E+06
-1.075 2.025 1.1002E+06
-1.075 2.075 4.7151E+05
-1.075 2.125 1.5717E+05
-1.075 2.175 1.5717E+05
-1.075 2.225 1.5717E+05
-1.075 2.275 7.8585E+04
-1.075 2.325 7.8585E+04
-1.075 2.375 0.0000E+00
-1.075 2.425 0.0000E+00
-1.075 2.475 0.0000E+00
-1.075 2.525 0.0000E+00
-1.075 2.575 0.0000E+00
-1.075 2.625 0.0000E+00
-1.075 2.675 0.0000E+00
-1.075 2.725 0.0000E+00
-1.075 2.775 0.0000E+00
-1.075 2.825 0.0000E+00
-1.075 2.875 0.0000E+00
-1.075 2.925 0.0000E+00
-1.075 2.975 0.0000E+00
-1.075 3.025 0.0000E+00
-1.075 3.075 0.0000E+00
-1.075 3.125 0.0000E+00
-1.075 3.175 0.0000E+00
-1.075 3.225 0.0000E+00
-1.075 3.275 0.0000E+00
-1.075 3.325 0.0000E+00
-1.075 3.375 0.0000E+00
-1.075 3.425 0.0000E+00
-1.075 3.475 0.0000E+00
-1.075 3.525 0.0000E+00
-1.075 3.575 0.0000E+00
-1.075 3.625 0.0000E+00
-1.075 3.675 0.0000E+00
-1.075 3.725 0.0000E+00
-1.075 3.775 0.0000E+00
-1.075 3.825 0.0000E+00
-1.075 3.875 0.0000E+00
-1.075 3.925 0.0000E+00
-1.075 3.975 0.0000E+00
-1.025 -1.975 0.0000E+00
-1.025 -1.925 0.0000E+00
-1.025 -1.875 0.0000E+00
-1.025 -1.825 7.8585E+04
-1.025 -1.775 0.0000E+00
-1.025 -1.725 7.8585E+04
-1.025 -1.675 7.8585E+04
-1.025 -1.625 0.0000E+00
-1.025 -1.575 3.1434E+05
-1.025 -1.525 2.3575E+05
-1.025 -1.475 2.3575E+05
-1.025 -1.425 3.9292E+05
-1.025 -1.375 2.3575E+05
-1.025 -1.325 5.5009E+05
-1.025 -1.275 5.5009E+05
-1.025 -1.225 1.5717E+06
-1.025 -1.175 1.4145E+06
-1.025 -1.125 2.2790E+06
-1.025 -1.075 2.8290E+06
-1.025 -1.025 3.1434E+06
-1.025 -0.975 4.9508E+06
-1.025 -0.925 6.8369E+06
-1.025 -0.875 8.0942E+06
-1.025 -0.825 1.1002E+07
-1.025 -0.775 1.6267E+07
-1.025 -0.725 1.9175E+07
-1.025 -0.675 2.7112E+07
-1.025 -0.625 3.3241E+07
-1.025 -0.575 4.2750E+07
-1.025 -0.525 5.7524E+07
-1.025 -0.475 6.7976E+07
-1.025 -0.425 8.5422E+07
-1.025 -0.375 1.1631E+08
-1.025 -0.325 1.4051E+08
-1.025 -0.275 1.7540E+08
-1.025 -0.225 2.1281E+08
-1.025 -0.175 2.6648E+08
-1.025 -0.125 3.3123E+08
-1.025 -0.075 3.9355E+08
-1.025 -0.025 4.7363E+08
-1.025 0.025 5.6447E+08
-1.025 0.075 6.7465E+08
-1.025 0.125 7.8883E+08
-1.025 0.175 9.0718E+08
-1.025 0.225 1.0247E+09
-1.025 0.275 1.1507E+09
-1.025 0.325 1.2873E+09
-1.025 0.375 1.3689E+09
-1.025 0.425 1.4884E+09
-1.025 0.475 1.5786E+09
-1.025 0.525 1.6413E+09
-1.025 0.575 1.6607E+09
-1.025 0.625 1.6659E+09
-1.025 0.675 1.6089E+09
-1.025 0.725 1.5152E+09
-1.025 0.775 1.4116E+09
-1.025 0.825 1.2687E+09
-1.025 0.875 1.0934E+09
-1.025 0.925 9.3296E+08
-1.025 0.975 7.7838E+08
-1.025 1.025 6.3009E+08
-1.025 1.075 4.9634E+08
-1.025 1.125 3.9143E+08
-1.025 1.175 3.1057E+08
-1.025 1.225 2.3740E+08
-1.025 1.275 1.8467E+08
-1.025 1.325 1.3705E+08
-1.025 1.375 1.0601E+08
-1.025 1.425 7.6699E+07
-1.025 1.475 5.4066E+07
-1.025 1.525 3.8899E+07
-1.025 1.575 2.6090E+07
-1.025 1.625 1.7053E+07
-1.025 1.675 1.3595E+07
-1.025 1.725 8.0942E+06
-1.025 1.775 5.6581E+06
-1.025 1.825 3.7721E+06
-1.025 1.875 2.2004E+06
-1.025 1.925 2.3575E+06
-1.025 1.975 6.2868E+05
-1.025 2.025 4.7151E+05
-1.025 2.075 5.5009E+05
-1.025 2.125 3.1434E+05
-1.025 2.175 1.5717E+05
-1.025 2.225 0.0000E+00
-1.025 2.275 0.0000E+00
-1.025 2.325 0.0000E+00
-1.025 2.375 0.0000E+00
-1.025 2.425 7.8585E+04
-1.025 2.475 0.0000E+00
-1.025 2.525 0.0000E+00
-1.025 2.575 0.0000E+00
-1.025 2.625 0.0000E+00
-1.025 2.675 0.0000E+00
-1.025 2.725 0.0000E+00
-1.025 2.775 0.0000E+00
-1.025 2.825 0.0000E+00
-1.025 2.875 0.0000E+00
-1.025 2.925 0.0000E+00
-1.025 2.975 0.0000E+00
-1.025 3.025 0.0000E+00
-1.025 3.075 0.0000E+00
-1.025 3.125 0.0000E+00
-1.025 3.175 0.0000E+00
-1.025 3.225 0.0000E+00
-1.025 3.275 0.0000E+00
-1.025 3.325 0.0000E+00
-1.025 3.375 0.0000E+00
-1.025 3.425 0.0000E+00
-1.025 3.475 0.0000E+00
-1.025 3.525 0.0000E+00
-1.025 3.575 0.0000E+00
-1.025 3.625 0.0000E+00
-1.025 3.675 0.0000E+00
-1.025 3.725 0.0000E+00
-1.025 3.775 0.0000E+00
-1.025 3.825 0.0000E+00
-1.025 3.875 0.0000E+00
-1.025 3.925 0.0000E+00
-1.025 3.975 0.0000E+00
-0.975 -1.975 0.0000E+00
-0.975 -1.925 0.0000E+00
-0.975 -1.875 0.0000E+00
-0.975 -1.825 7.8585E+04
-0.975 -1.775 7.8585E+04
-0.975 -1.725 7.8585E+04
-0.975 -1.675 0.0000E+00
-0.975 -1.625 7.8585E+04
-0.975 -1.575 7.8585E+04
-0.975 -1.525 0.0000E+00
-0.975 -1.475 3.9292E+05
-0.975 -1.425 3.9292E+05
-0.975 -1.375 8.6443E+05
-0.975 -1.325 7.0726E+05
-0.975 -1.275 1.1002E+06
-0.975 -1.225 9.4302E+05
-0.975 -1.175 1.3359E+06
-0.975 -1.125 3.4577E+06
-0.975 -1.075 3.6149E+06
-0.975 -1.025 4.5579E+06
-0.975 -0.975 6.5225E+06
-0.975 -0.925 8.8801E+06
-0.975 -0.875 1.0766E+07
-0.975 -0.825 1.4774E+07
-0.975 -0.775 2.0196E+07
-0.975 -0.725 2.3968E+07
-0.975 -0.675 3.7171E+07
-0.975 -0.625 4.2514E+07
-0.975 -0.575 5.1630E+07
-0.975 -0.525 7.1826E+07
-0.975 -0.475 8.4243E+07
-0.975 -0.425 1.0955E+08
-0.975 -0.375 1.4161E+08
-0.975 -0.325 1.7886E+08
-0.975 -0.275 2.1799E+08
-0.975 -0.225 2.5902E+08
-0.975 -0.175 3.2369E+08
-0.975 -0.125 3.9402E+08
-0.975 -0.075 4.7229E+08
-0.975 -0.025 5.7909E+08
-0.975 0.025 6.7536E+08
-0.975 0.075 7.8608E+08
-0.975 0.125 8.9618E+08
-0.975 0.175 1.0233E+09
-0.975 0.225 1.1612E+09
-0.975 0.275 1.2948E+09
-0.975 0.325 1.3882E+09
-0.975 0.375 1.5051E+09
-0.975 0.425 1.5885E+09
-0.975 0.475 1.6541E+09
-0.975 0.525 1.6905E+09
-0.975 0.575 1.6796E+09
-0.975 0.625 1.6324E+09
-0.975 0.675 1.5658E+09
-0.975 0.725 1.4193E+09
-0.975 0.775 1.2704E+09
-0.975 0.825 1.1300E+09
-0.975 0.875 9.4034E+08
-0.975 0.925 7.7610E+08
-0.975 0.975 6.4274E+08
-0.975 1.025 5.0695E+08
-0.975 1.075 4.0510E+08
-0.975 1.125 3.1355E+08
-0.975 1.175 2.3843E+08
-0.975 1.225 1.8750E+08
-0.975 1.275 1.3996E+08
-0.975 1.325 1.0405E+08
-0.975 1.375 7.3319E+07
-0.975 1.425 6.0039E+07
-0.975 1.475 3.8271E+07
-0.975 1.525 2.6562E+07
-0.975 1.575 1.9725E+07
-0.975 1.625 1.2888E+07
-0.975 1.675 9.5087E+06
-0.975 1.725 5.7367E+06
-0.975 1.775 3.0648E+06
-0.975 1.825 2.8290E+06
-0.975 1.875 1.6503E+06
-0.975 1.925 7.8585E+05
-0.975 1.975 4.7151E+05
-0.975 2.025 1.5717E+05
-0.975 2.075 2.3575E+05
-0.975 2.125 7.8585E+04
-0.975 2.175 1.5717E+05
-0.975 2.225 0.0000E+00
-0.975 2.275 0.0000E+00
-0.975 2.325 0.0000E+00
-0.975 2.375 0.0000E+00
-0.975 2.425 0.0000E+00
-0.975 2.475 0.0000E+00
-0.975 2.525 0.0000E+00
-0.975 2.575 0.0000E+00
-0.975 2.625 0.0000E+00
-0.975 2.675 0.0000E+00
-0.975 2.725 0.0000E+00
-0.975 2.775 0.0000E+00
-0.975 2.825 0.0000E+00
-0.975 2.875 0.0000E+00
-0.975 2.925 0.0000E+00
-0.975 2.975 0.0000E+00
-0.975 3.025 0.0000E+00
-0.975 3.075 0.0000E+00
-0.975 3.125 0.0000E+00
-0.975 3.175 0.0000E+00
-0.975 3.225 0.0000E+00
-0.975 3.275 0.0000E+00
-0.975 3.325 0.0000E+00
-0.975 3.375 0.0000E+00
-0.975 3.425 0.0000E+00
-0.975 3.475 0.0000E+00
-0.975 3.525 0.0000E+00
-0.975 3.575 0.0000E+00
-0.975 3.625 0.0000E+00
-0.975 3.675 0.0000E+00
-0.975 3.725 0.0000E+00
-0.975 3.775 0.0000E+00
-0.975 3.825 0.0000E+00
-0.975 3.875 0.0000E+00
-0.975 3.925 0.0000E+00
-0.975 3.975 0.0000E+00
-0.925 -1.975 0.0000E+00
-0.925 -1.925 7.8585E+04
-0.925 -1.875 0.0000E+00
-0.925 -1.825 0.0000E+00
-0.925 -1.775 0.0000E+00
-0.925 -1.725 1.5717E+05
-0.925 -1.675 0.0000E+00
-0.925 -1.625 2.3575E+05
-0.925 -1.575 2.3575E+05
-0.925 -1.525 2.3575E+05
-0.925 -1.475 2.3575E+05
-0.925 -1.425 3.9292E+05
-0.925 -1.375 1.1002E+06
-0.925 -1.325 7.0726E+05
-0.925 -1.275 1.5717E+06
-0.925 -1.225 1.9646E+06
-0.925 -1.175 1.9646E+06
-0.925 -1.125 3.0648E+06
-0.925 -1.075 4.8722E+06
-0.925 -1.025 4.7937E+06
-0.925 -0.975 8.6443E+06
-0.925 -0.925 8.9587E+06
-0.925 -0.875 1.3674E+07
-0.925 -0.825 1.8467E+07
-0.925 -0.775 2.1925E+07
-0.925 -0.725 3.1355E+07
-0.925 -0.675 3.8035E+07
-0.925 -0.625 5.4066E+07
-0.925 -0.575 6.9312E+07
-0.925 -0.525 8.2671E+07
-0.925 -0.475 1.1088E+08
-0.925 -0.425 1.4075E+08
-0.925 -0.375 1.7760E+08
-0.925 -0.325 2.1705E+08
-0.925 -0.275 2.6538E+08
-0.925 -0.225 3.3045E+08
-0.925 -0.175 3.9316E+08
-0.925 -0.125 4.6703E+08
-0.925 -0.075 5.7697E+08
-0.925 -0.025 6.6585E+08
-0.925 0.025 7.8891E+08
-0.925 0.075 9.2054E+08
-0.925 0.125 1.0486E+09
-0.925 0.175 1.1658E+09
-0.925 0.225 1.3089E+09
-0.925 0.275 1.3902E+09
-0.925 0.325 1.5100E+09
-0.925 0.375 1.6050E+09
-0.925 0.425 1.6842E+09
-0.925 0.475 1.6841E+09
-0.925 0.525 1.6736E+09
-0.925 0.575 1.6476E+09
-0.925 0.625 1.5619E+09
-0.925 0.675 1.4386E+09
-0.925 0.725 1.2966E+09
-0.925 0.775 1.1317E+09
-0.925 0.825 9.6856E+08
-0.925 0.875 7.8027E+08
-0.925 0.925 6.4809E+08
-0.925 0.975 5.2054E+08
-0.925 1.025 4.0723E+08
-0.925 1.075 3.1984E+08
-0.925 1.125 2.4644E+08
-0.925 1.175 1.8059E+08
-0.925 1.225 1.3682E+08
-0.925 1.275 1.0766E+08
-0.925 1.325 7.8349E+07
-0.925 1.375 5.9017E+07
-0.925 1.425 4.0785E+07
-0.925 1.475 2.6876E+07
-0.925 1.525 2.0668E+07
-0.925 1.575 1.4145E+07
-0.925 1.625 9.0372E+06
-0.925 1.675 6.2868E+06
-0.925 1.725 4.8722E+06
-0.925 1.775 2.5147E+06
-0.925 1.825 1.8860E+06
-0.925 1.875 1.1788E+06
-0.925 1.925 1.0216E+06
-0.925 1.975 3.9292E+05
-0.925 2.025 7.8585E+04
-0.925 2.075 2.3575E+05
-0.925 2.125 1.5717E+05
-0.925 2.175 1.5717E+05
-0.925 2.225 0.0000E+00
-0.925 2.275 7.8585E+04
-0.925 2.325 0.0000E+00
-0.925 2.375 0.0000E+00
-0.925 2.425 0.0000E+00
-0.925 2.475 0.0000E+00
-0.925 2.525 0.0000E+00
-0.925 2.575 0.0000E+00
-0.925 2.625 0.0000E+00
-0.925 2.675 0.0000E+00
-0.925 2.725 0.0000E+00
-0.925 2.775 0.0000E+00
-0.925 2.825 0.0000E+00
-0.925 2.875 0.0000E+00
-0.925 2.925 0.0000E+00
-0.925 2.975 0.0000E+00
-0.925 3.025 0.0000E+00
-0.925 3.075 0.0000E+00
-0.925 3.125 0.0000E+00
-0.925 3.175 0.0000E+00
-0.925 3.225 0.0000E+00
-0.925 3.275 0.0000E+00
-0.925 3.325 0.0000E+00
-0.925 3.375 0.0000E+00
-0.925 3.425 0.0000E+00
-0.925 3.475 0.0000E+00
-0.925 3.525 0.0000E+00
-0.925 3.575 0.0000E+00
-0.925 3.625 0.0000E+00
-0.925 3.675 0.0000E+00
-0.925 3.725 0.0000E+00
-0.925 3.775 0.0000E+00
-0.925 3.825 0.0000E+00
-0.925 3.875 0.0000E+00
-0.925 3.925 0.0000E+00
-0.925 3.975 0.0000E+00
-0.875 -1.975 0.0000E+00
-0.875 -1.925 0.0000E+00
-0.875 -1.875 7.8585E+04
-0.875 -1.825 7.8585E+04
-0.875 -1.775 0.0000E+00
-0.875 -1.725 0.0000E+00
-0.875 -1.675 7.8585E+04
-0.875 -1.625 2.3575E+05
-0.875 -1.575 3.1434E+05
-0.875 -1.525 4.7151E+05
-0.875 -1.475 3.9292E+05
-0.875 -1.425 7.8585E+05
-0.875 -1.375 5.5009E+05
-0.875 -1.325 1.6503E+06
-0.875 -1.275 2.0432E+06
-0.875 -1.225 1.8074E+06
-0.875 -1.175 3.6149E+06
-0.875 -1.125 3.6935E+06
-0.875 -1.075 4.9508E+06
-0.875 -1.025 6.2868E+06
-0.875 -0.975 1.0688E+07
-0.875 -0.925 1.3595E+07
-0.875 -0.875 1.6974E+07
-0.875 -0.825 2.4676E+07
-0.875 -0.775 2.9784E+07
-0.875 -0.725 4.1807E+07
-0.875 -0.675 5.1394E+07
-0.875 -0.625 6.6247E+07
-0.875 -0.575 9.0372E+07
-0.875 -0.525 1.0955E+08
-0.875 -0.475 1.3689E+08
-0.875 -0.425 1.7611E+08
-0.875 -0.375 2.1116E+08
-0.875 -0.325 2.6624E+08
-0.875 -0.275 3.3123E+08
